airtable_id,lot_id,item_name_mat,qty,unit_size,status,parents_json,operator,created_at,use_by,action,item_category_mat,process_type_mat,strain_species_strain_mat,vendor_name_mat,lc_volume_ml,output_count,fruiting_goal,flush_no,harvest_weight_g,notes,syringe_count,source_type,vendor_name,vendor_batch,received_date,total_volume_ml,ui_error,ui_error_at,remaining_volume_ml,fresh_tray_count,frozen_tray_count,casing_applied_at,casing_notes,casing_qty_used_g,label_template,override_inoc_time,inoculated_at,override_spawn_time,spawned_at,sterilized_at,plate_count,plate_group_id,retired_at,beganfruiting_at,firstharvested_at,lastharvested_at
rectiyuoziWwdcVnp,LOT-260523-cVnp,Wild Bird Seed,1,2,Consumed,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,,,,
rectrJMfA9sYddT3s,LOT-260523-dT3s,Wild Bird Seed,1,2,Consumed,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,,,,
recubhnQdNB05fgNv,LOT-260516-fgNv,Small Masters Mix 75/25,1,3,Consumed,"[""recmoNKT8WMOQEWKD"",""recFA07XISHru06Wa"",""recCFIoJHnO8pa5cp"",""recMWmMAomB9DcFaY"",""recYWNToc4VtBYeKF""]",,2026-05-16T23:42:38.000Z,2026-08-16,,fruiting_block,,Pearl Oyster,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-05-16T23:42:37.622Z,,,,,,,
recue6AUa66Y55HLR,LOT-260525-5HLR,Coco Verm Gypsum,1,5,Pasteurized,,operator1.email.address@mybusiness.com,2026-05-25T18:58:07.000Z,2026-08-25,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25T18:58:06.442Z,,,,,,
recvovrAA0mOVsWSF,LOT-260523-sWSF,Wild Bird Seed,1,2,Consumed,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,,,,
recvxQFjUCzGNanq5,LOT-260516-anq5,Large Masters Mix 75/25,1,8.5,Fruiting,"[""recXixSeVeJ0qvSKm"",""recH1dIOStyZTzHlJ"",""recUDqhCr8diCbSev""]",,2026-05-16T23:40:26.000Z,2026-08-16,,fruiting_block,,Red Reishi,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-05-16T23:40:25.957Z,,,,,,,
recvyxpWHDZNxXktn,LOT-260514-Xktn,Small Masters Mix 75/25,1,3,Consumed,"[""recLoXkq9vU3mIoq5"",""recNDYavtetW88UqV"",""recAAC2kv0zNKzRKP"",""reccpxS1qoNaA7LZS"",""rectV8TtEqO3K2xYB""]",,2026-05-14T21:13:10.000Z,2026-08-14,,fruiting_block,,Blue Oyster,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-05-14T21:13:09.760Z,,,,,,,
recwOLDrnD1q6kGdW,LOT-260512-kGdW,Cordyceps B,1,500,Fruiting,,,2026-05-12T15:21:55.000Z,2026-08-12,,cordyceps_substrate,Sterilize,Cordyceps,Fungaia,,,,,,,,,Fungaia,,,515,,,515,,,,,,Cordyceps_Substrate_Inoculated,,2026-05-12T15:40:41.058Z,,,2026-05-12T15:21:55.005Z,,,,,,
recwWVBG1KSZBpmvS,LOT-260624-pmvS,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recwe7NjcQV0gR2Pe,LOT-260523-R2Pe,Wild Bird Seed,1,2,Retired,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,2026-06-19T19:06:34.782Z,,,
recwmGz1GAmOCamct,LOT-260629-amct,All-in-One Bag,1,5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-29T20:52:44.000Z,,,all_in_one_bag,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29T20:52:43.485Z,,,,,,
recx4iEsjflXkfYlc,LOT-260516-fYlc,Small Masters Mix 75/25,1,3,Consumed,"[""reczGlHa8hPAsBAWG"",""receKsMVYjaL62j1M"",""reciU4mkgIJc6FKss"",""recOttOwiJVMomq3g"",""rec7WBWmi2WlMyQRo""]",,2026-05-16T23:43:53.000Z,2026-08-16,,fruiting_block,,Chestnut,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-05-16T23:43:52.540Z,,,,,,,
recxSBBfXoHgZQbeT,LOT-260514-QbeT,Small Masters Mix 75/25,1,3,Consumed,"[""recLoXkq9vU3mIoq5"",""recNDYavtetW88UqV"",""recAAC2kv0zNKzRKP"",""reccpxS1qoNaA7LZS"",""rectV8TtEqO3K2xYB""]",,2026-05-14T21:13:10.000Z,2026-08-14,,fruiting_block,,Blue Oyster,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-05-14T21:13:09.760Z,,,,,,,
recxU7Sp5qlyHd5Ce,LOT-260706-d5Ce,Large Masters Mix 75/25,1,8.5,Colonizing,"[""reccNKmQ81Gw9tdqs"",""rec20crkKcED5G637"",""recFr4uYO9qmWoGlJ""]",,2026-07-06T20:16:47.000Z,2026-10-06,,fruiting_block,,Chestnut,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-06T20:11:00.000Z,,,,,,,
recxqesjPcoVamnSv,LOT-260512-mnSv,Cordyceps B,1,500,Fruiting,,,2026-05-12T15:21:55.000Z,2026-08-12,,cordyceps_substrate,Sterilize,Cordyceps,Fungaia,,,,,,,,,Fungaia,,,515,,,515,,,,,,Cordyceps_Substrate_Inoculated,,2026-05-12T15:40:41.058Z,,,2026-05-12T15:21:55.005Z,,,,,,
recxta7XZu0p6M8zi,LOT-260622-M8zi,Coco Verm Gypsum,1,5,Pasteurized,,operator1.email.address@mybusiness.com,2026-06-22T16:35:31.000Z,2026-09-22,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22T16:35:00.000Z,,,,,,
recypeTkZohfpKkSe,LOT-260616-KkSe,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recypnaXHXCeTSJyV,LOT-260523-SJyV,Wild Bird Seed,1,2,Retired,,operator1.email.address@mybusiness.com,2026-05-23T19:07:28.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,2026-06-19T19:07:03.588Z,,,
recz0aTu61I9GUXDP,LOT-260523-UXDP,Wild Bird Seed,1,2,Retired,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,2026-06-19T19:06:42.398Z,,,
reczBt4qkCVUzyXla,LOT-260622-yXla,Coco Verm Gypsum,1,5,Consumed,,operator1.email.address@mybusiness.com,2026-06-22T16:35:31.000Z,2026-09-22,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22T16:35:00.000Z,,,,,,
reczdxZTmPxwPOKne,LOT-260616-OKne,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
